fecha;cod_municipio;municipio;cod_distrito;distrito;cod_barrio;barrio;num_personas;num_personas_hombres;num_personas_mujeres
1 de enero de 2023;28079;Madrid;19; Vicálvaro;191;CascoHistóricodeVicálvaro;35.519;17.009;18.510
1 de enero de 2023;28079;Madrid;19; Vicálvaro;192;Valdebernardo;17.471;8.330;9.141
1 de enero de 2023;28079;Madrid;19; Vicálvaro;193;Valderrivas;17.760;8.589;9.171
1 de enero de 2023;28079;Madrid;19; Vicálvaro;194;ElCañaveral;13.054;6.652;6.402
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;201;Simancas;28.765;13.560;15.205
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;202;Hellín;9.555;4.375;5.180
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;203;Amposta;9.126;4.258;4.868
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;204;Arcos;25.354;11.932;13.422
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;205;Rosas;30.751;14.727;16.024
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;206;Rejas;17.399;8.495;8.904
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;207;Canillejas;29.067;13.528;15.539
1 de enero de 2023;28079;Madrid;20; San Blas-Canillejas;208;ElSalvador;11.202;5.279;5.923
1 de enero de 2023;28079;Madrid;21; Barajas;211;AlamedadeOsuna;19.685;9.397;10.288
1 de enero de 2023;28079;Madrid;21; Barajas;212;Aeropuerto;1.902;965;937
1 de enero de 2023;28079;Madrid;21; Barajas;213;CascoHistóricodeBarajas;7.384;3.519;3.865
1 de enero de 2023;28079;Madrid;21; Barajas;214;Timón;12.049;5.702;6.347
1 de enero de 2023;28079;Madrid;21; Barajas;215;Corralejos;7.626;3.749;3.877
1 de enero de 2023;28079;Madrid;Todos;Todos;Todos;Todos;3.339.931;1.559.866;1.780.065
1 de enero de 2022;28079;Madrid;1; Centro;1; Centro;139.682;70.986;68.696
1 de enero de 2022;28079;Madrid;2; Arganzuela;2; Arganzuela;152.638;71.466;81.172
1 de enero de 2022;28079;Madrid;3; Retiro;3; Retiro;117.672;53.445;64.227
1 de enero de 2022;28079;Madrid;4; Salamanca;4; Salamanca;145.457;64.343;81.114
1 de enero de 2022;28079;Madrid;5; Chamartín;5; Chamartín;144.371;65.080;79.291
1 de enero de 2022;28079;Madrid;6; Tetuán;6; Tetuán;157.433;71.636;85.797
1 de enero de 2022;28079;Madrid;7; Chamberí;7; Chamberí;137.287;60.867;76.420
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;8; Fuencarral-El Pardo;246.281;115.955;130.326
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;9; Moncloa-Aravaca;120.360;55.501;64.859
1 de enero de 2022;28079;Madrid;10; Latina;10; Latina;237.048;109.928;127.120
1 de enero de 2022;28079;Madrid;11; Carabanchel;11; Carabanchel;255.514;119.381;136.133
1 de enero de 2022;28079;Madrid;12; Usera;12; Usera;140.808;66.532;74.276
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;13; Puente de Vallecas;235.638;111.748;123.890
1 de enero de 2022;28079;Madrid;14; Moratalaz;14; Moratalaz;92.390;42.095;50.295
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;15; Ciudad Lineal;213.905;97.357;116.548
1 de enero de 2022;28079;Madrid;16; Hortaleza;16; Hortaleza;195.017;92.532;102.485
1 de enero de 2022;28079;Madrid;17; Villaverde;17; Villaverde;153.829;73.598;80.231
1 de enero de 2022;28079;Madrid;18; Villa de Vallecas;18; Villa de Vallecas;114.817;55.580;59.237
1 de enero de 2022;28079;Madrid;19; Vicálvaro;19; Vicálvaro;79.328;38.437;40.891
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;20; San Blas-Canillejas;158.783;75.082;83.701
1 de enero de 2022;28079;Madrid;21; Barajas;21; Barajas;48.404;23.275;25.129
1 de enero de 2022;28079;Madrid;1; Centro;11;Palacio;23.417;11.568;11.849
1 de enero de 2022;28079;Madrid;1; Centro;12;Embajadores;46.444;24.271;22.173
1 de enero de 2022;28079;Madrid;1; Centro;13;Cortes;10.828;5.345;5.483
1 de enero de 2022;28079;Madrid;1; Centro;14;Justicia;18.015;9.221;8.794
1 de enero de 2022;28079;Madrid;1; Centro;15;Universidad;32.861;16.349;16.512
1 de enero de 2022;28079;Madrid;1; Centro;16;Sol;8.117;4.232;3.885
1 de enero de 2022;28079;Madrid;2; Arganzuela;21;Imperial;22.456;10.436;12.020
1 de enero de 2022;28079;Madrid;2; Arganzuela;22;Acacias;36.038;16.635;19.403
1 de enero de 2022;28079;Madrid;2; Arganzuela;23;Chopera;19.734;8.994;10.740
1 de enero de 2022;28079;Madrid;2; Arganzuela;24;Legazpi;19.469;9.543;9.926
1 de enero de 2022;28079;Madrid;2; Arganzuela;25;Delicias;28.243;13.296;14.947
1 de enero de 2022;28079;Madrid;2; Arganzuela;26;PalosdeMoguer;25.078;11.766;13.312
1 de enero de 2022;28079;Madrid;2; Arganzuela;27;Atocha;1.620;796;824
1 de enero de 2022;28079;Madrid;3; Retiro;31;Pacífico;32.745;14.613;18.132
1 de enero de 2022;28079;Madrid;3; Retiro;32;Adelfas;18.715;8.675;10.040
1 de enero de 2022;28079;Madrid;3; Retiro;33;Estrella;22.780;10.514;12.266
1 de enero de 2022;28079;Madrid;3; Retiro;34;Ibiza;21.377;9.541;11.836
1 de enero de 2022;28079;Madrid;3; Retiro;35;LosJerónimos;6.926;3.237;3.689
1 de enero de 2022;28079;Madrid;3; Retiro;36;NiñoJesús;15.129;6.865;8.264
1 de enero de 2022;28079;Madrid;4; Salamanca;41;Recoletos;15.647;7.044;8.603
1 de enero de 2022;28079;Madrid;4; Salamanca;42;Goya;29.441;12.840;16.601
1 de enero de 2022;28079;Madrid;4; Salamanca;43;FuentedelBerro;20.848;9.087;11.761
1 de enero de 2022;28079;Madrid;4; Salamanca;44;Guindalera;41.721;18.925;22.796
1 de enero de 2022;28079;Madrid;4; Salamanca;45;Lista;20.785;8.997;11.788
1 de enero de 2022;28079;Madrid;4; Salamanca;46;Castellana;17.015;7.450;9.565
1 de enero de 2022;28079;Madrid;5; Chamartín;51;ElViso;17.181;7.767;9.414
1 de enero de 2022;28079;Madrid;5; Chamartín;52;Prosperidad;35.963;16.070;19.893
1 de enero de 2022;28079;Madrid;5; Chamartín;53;CiudadJardín;18.410;8.181;10.229
1 de enero de 2022;28079;Madrid;5; Chamartín;54;Hispanoamérica;31.463;14.188;17.275
1 de enero de 2022;28079;Madrid;5; Chamartín;55;NuevaEspaña;24.366;11.015;13.351
1 de enero de 2022;28079;Madrid;5; Chamartín;56;Castilla;16.988;7.859;9.129
1 de enero de 2022;28079;Madrid;6; Tetuán;61;BellasVistas;28.995;13.231;15.764
1 de enero de 2022;28079;Madrid;6; Tetuán;62;CuatroCaminos;34.471;15.436;19.035
1 de enero de 2022;28079;Madrid;6; Tetuán;63;Castillejos;20.282;9.097;11.185
1 de enero de 2022;28079;Madrid;6; Tetuán;64;Almenara;22.594;10.391;12.203
1 de enero de 2022;28079;Madrid;6; Tetuán;65;Valdeacederas;26.140;12.277;13.863
1 de enero de 2022;28079;Madrid;6; Tetuán;66;Berruguete;24.951;11.204;13.747
1 de enero de 2022;28079;Madrid;7; Chamberí;71;Gaztambide;22.659;10.058;12.601
1 de enero de 2022;28079;Madrid;7; Chamberí;72;Arapiles;23.972;10.770;13.202
1 de enero de 2022;28079;Madrid;7; Chamberí;73;Trafalgar;24.495;11.063;13.432
1 de enero de 2022;28079;Madrid;7; Chamberí;74;Almagro;19.358;8.557;10.801
1 de enero de 2022;28079;Madrid;7; Chamberí;75;RíosRosas;26.901;11.798;15.103
1 de enero de 2022;28079;Madrid;7; Chamberí;76;Vallehermoso;19.902;8.621;11.281
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;81;ElPardo;3.382;1.683;1.699
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;82;Fuentelarreina;3.346;1.513;1.833
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;83;Peñagrande;43.887;20.379;23.508
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;84;Pilar;45.354;20.645;24.709
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;85;LaPaz;32.346;15.059;17.287
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;86;Valverde;63.651;30.328;33.323
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;87;Mirasierra;35.240;16.920;18.320
1 de enero de 2022;28079;Madrid;8; Fuencarral-El Pardo;88;ElGoloso;19.075;9.428;9.647
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;91;CasadeCampo;12.804;5.929;6.875
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;92;Argüelles;24.165;11.035;13.130
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;93;CiudadUniversitaria;16.220;7.489;8.731
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;94;Valdezarza;29.802;13.602;16.200
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;95;Valdemarín;7.048;3.283;3.765
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;96;ElPlantío;2.998;1.384;1.614
1 de enero de 2022;28079;Madrid;9; Moncloa-Aravaca;97;Aravaca;27.323;12.779;14.544
1 de enero de 2022;28079;Madrid;10; Latina;101;LosCármenes;17.543;8.302;9.241
1 de enero de 2022;28079;Madrid;10; Latina;102;PuertadelÁngel;41.401;19.113;22.288
1 de enero de 2022;28079;Madrid;10; Latina;103;Lucero;36.062;16.887;19.175
1 de enero de 2022;28079;Madrid;10; Latina;104;Aluche;65.833;30.086;35.747
1 de enero de 2022;28079;Madrid;10; Latina;105;Campamento;19.337;8.970;10.367
1 de enero de 2022;28079;Madrid;10; Latina;106;CuatroVientos;5.966;2.996;2.970
1 de enero de 2022;28079;Madrid;10; Latina;107;Águilas;50.906;23.574;27.332
1 de enero de 2022;28079;Madrid;11; Carabanchel;111;Comillas;22.214;10.230;11.984
1 de enero de 2022;28079;Madrid;11; Carabanchel;112;Opañel;33.300;15.283;18.017
1 de enero de 2022;28079;Madrid;11; Carabanchel;113;SanIsidro;39.391;18.500;20.891
1 de enero de 2022;28079;Madrid;11; Carabanchel;114;VistaAlegre;46.474;21.208;25.266
1 de enero de 2022;28079;Madrid;11; Carabanchel;115;PuertaBonita;35.395;16.647;18.748
1 de enero de 2022;28079;Madrid;11; Carabanchel;116;Buenavista;47.815;23.152;24.663
1 de enero de 2022;28079;Madrid;11; Carabanchel;117;Abrantes;30.925;14.361;16.564
1 de enero de 2022;28079;Madrid;12; Usera;121;Orcasitas;22.996;10.827;12.169
1 de enero de 2022;28079;Madrid;12; Usera;122;Orcasur;14.250;6.915;7.335
1 de enero de 2022;28079;Madrid;12; Usera;123;SanFermín;23.460;11.185;12.275
1 de enero de 2022;28079;Madrid;12; Usera;124;Almendrales;22.499;10.522;11.977
1 de enero de 2022;28079;Madrid;12; Usera;125;Moscardó;26.139;12.293;13.846
1 de enero de 2022;28079;Madrid;12; Usera;126;Zofío;14.022;6.571;7.451
1 de enero de 2022;28079;Madrid;12; Usera;127;Pradolongo;17.442;8.219;9.223
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;131;Entrevías;34.690;16.591;18.099
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;132;SanDiego;42.910;20.534;22.376
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;133;PalomerasBajas;39.935;18.722;21.213
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;134;PalomerasSureste;42.540;20.218;22.322
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;135;Portazgo;28.249;13.310;14.939
1 de enero de 2022;28079;Madrid;13; Puente de Vallecas;136;Numancia;47.314;22.373;24.941
1 de enero de 2022;28079;Madrid;14; Moratalaz;141;Pavones;8.719;3.968;4.751
1 de enero de 2022;28079;Madrid;14; Moratalaz;142;Horcajo;6.354;3.057;3.297
1 de enero de 2022;28079;Madrid;14; Moratalaz;143;Marroquina;26.297;12.113;14.184
1 de enero de 2022;28079;Madrid;14; Moratalaz;144;MediaLegua;17.377;7.845;9.532
1 de enero de 2022;28079;Madrid;14; Moratalaz;145;Fontarrón;17.044;7.746;9.298
1 de enero de 2022;28079;Madrid;14; Moratalaz;146;Vinateros;16.599;7.366;9.233
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;151;Ventas;47.801;21.500;26.301
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;152;PuebloNuevo;61.935;28.582;33.353
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;153;Quintana;24.183;10.748;13.435
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;154;Concepción;20.440;9.122;11.318
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;155;SanPascual;17.546;7.914;9.632
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;156;SanJuanBautista;12.287;5.731;6.556
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;157;Colina;6.338;2.865;3.473
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;158;Atalaya;1.607;696;911
1 de enero de 2022;28079;Madrid;15; Ciudad Lineal;159;Costillares;21.768;10.199;11.569
1 de enero de 2022;28079;Madrid;16; Hortaleza;161;Palomas;6.933;3.387;3.546
1 de enero de 2022;28079;Madrid;16; Hortaleza;162;Piovera;14.948;7.160;7.788
1 de enero de 2022;28079;Madrid;16; Hortaleza;163;Canillas;39.708;18.425;21.283
1 de enero de 2022;28079;Madrid;16; Hortaleza;164;PinardelRey;51.844;23.784;28.060
1 de enero de 2022;28079;Madrid;16; Hortaleza;165;ApóstolSantiago;15.374;7.343;8.031
1 de enero de 2022;28079;Madrid;16; Hortaleza;166;Valdefuentes;66.210;32.433;33.777
1 de enero de 2022;28079;Madrid;17; Villaverde;171;VillaverdeAlto,CascoHistóricodeVillaverde;46.156;22.013;24.143
1 de enero de 2022;28079;Madrid;17; Villaverde;172;SanCristóbal;16.640;8.223;8.417
1 de enero de 2022;28079;Madrid;17; Villaverde;173;Butarque;20.813;10.087;10.726
1 de enero de 2022;28079;Madrid;17; Villaverde;174;LosRosales;37.319;17.918;19.401
1 de enero de 2022;28079;Madrid;17; Villaverde;175;Ángeles;32.901;15.357;17.544
1 de enero de 2022;28079;Madrid;18; Villa de Vallecas;181;CascoHistóricodeVallecas;39.578;18.971;20.607
1 de enero de 2022;28079;Madrid;18; Villa de Vallecas;182;SantaEugenia;24.110;11.515;12.595
1 de enero de 2022;28079;Madrid;18; Villa de Vallecas;183;EnsanchedeVallecas;51.129;25.094;26.035
1 de enero de 2022;28079;Madrid;19; Vicálvaro;191;CascoHistóricodeVicálvaro;35.086;16.925;18.161
1 de enero de 2022;28079;Madrid;19; Vicálvaro;192;Valdebernardo;17.431;8.321;9.110
1 de enero de 2022;28079;Madrid;19; Vicálvaro;193;Valderrivas;17.867;8.666;9.201
1 de enero de 2022;28079;Madrid;19; Vicálvaro;194;ElCañaveral;8.944;4.525;4.419
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;201;Simancas;28.171;13.290;14.881
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;202;Hellín;9.274;4.271;5.003
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;203;Amposta;8.710;4.062;4.648
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;204;Arcos;24.960;11.724;13.236
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;205;Rosas;30.887;14.840;16.047
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;206;Rejas;16.971;8.270;8.701
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;207;Canillejas;28.541;13.318;15.223
1 de enero de 2022;28079;Madrid;20; San Blas-Canillejas;208;ElSalvador;11.269;5.307;5.962
1 de enero de 2022;28079;Madrid;21; Barajas;211;AlamedadeOsuna;19.662;9.412;10.250
1 de enero de 2022;28079;Madrid;21; Barajas;212;Aeropuerto;1.895;967;928
1 de enero de 2022;28079;Madrid;21; Barajas;213;CascoHistóricodeBarajas;7.351;3.531;3.820
1 de enero de 2022;28079;Madrid;21; Barajas;214;Timón;11.895;5.622;6.273
1 de enero de 2022;28079;Madrid;21; Barajas;215;Corralejos;7.601;3.743;3.858
1 de enero de 2022;28079;Madrid;Todos;Todos;Todos;Todos;3.286.662;1.534.824;1.751.838
1 de enero de 2021;28079;Madrid;1; Centro;1;Centro;141.236;71.881;69.355
1 de enero de 2021;28079;Madrid;2; Arganzuela;2;Arganzuela;154.243;72.000;82.243
1 de enero de 2021;28079;Madrid;3; Retiro;3;Retiro;118.557;53.800;64.757
1 de enero de 2021;28079;Madrid;4; Salamanca;4;Salamanca;146.016;64.540;81.476
1 de enero de 2021;28079;Madrid;5; Chamartín;5;Chamartín;145.700;65.599;80.101
1 de enero de 2021;28079;Madrid;6; Tetuán;6;Tetuán;159.849;72.752;87.097
1 de enero de 2021;28079;Madrid;7; Chamberí;7;Chamberí;138.667;61.313;77.354
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;8;Fuencarral-ElPardo;247.692;116.520;131.172
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;9;Moncloa-Aravaca;120.834;55.588;65.246
1 de enero de 2021;28079;Madrid;10; Latina;10;Latina;240.155;111.209;128.946
1 de enero de 2021;28079;Madrid;11; Carabanchel;11;Carabanchel;258.633;120.600;138.033
1 de enero de 2021;28079;Madrid;12; Usera;12;Usera;142.454;67.230;75.224
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;13;PuentedeVallecas;239.057;113.355;125.702
1 de enero de 2021;28079;Madrid;14; Moratalaz;14;Moratalaz;93.810;42.662;51.148
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;15;CiudadLineal;216.818;98.514;118.304
1 de enero de 2021;28079;Madrid;16; Hortaleza;16;Hortaleza;193.228;91.585;101.643
1 de enero de 2021;28079;Madrid;17; Villaverde;17;Villaverde;154.808;73.947;80.861
1 de enero de 2021;28079;Madrid;18; Villa de Vallecas;18;VilladeVallecas;114.733;55.606;59.127
1 de enero de 2021;28079;Madrid;19; Vicálvaro;19;Vicálvaro;75.485;36.497;38.988
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;20;SanBlas-Canillejas;160.258;75.788;84.470
1 de enero de 2021;28079;Madrid;21; Barajas;21;Barajas;50.077;24.171;25.906
1 de enero de 2021;28079;Madrid;1; Centro;11;Palacio;23.584;11.632;11.952
1 de enero de 2021;28079;Madrid;1; Centro;12;Embajadores;47.238;24.767;22.471
1 de enero de 2021;28079;Madrid;1; Centro;13;Cortes;10.787;5.379;5.408
1 de enero de 2021;28079;Madrid;1; Centro;14;Justicia;18.208;9.291;8.917
1 de enero de 2021;28079;Madrid;1; Centro;15;Universidad;33.426;16.692;16.734
1 de enero de 2021;28079;Madrid;1; Centro;16;Sol;7.993;4.120;3.873
1 de enero de 2021;28079;Madrid;2; Arganzuela;21;Imperial;22.596;10.446;12.150
1 de enero de 2021;28079;Madrid;2; Arganzuela;22;Acacias;36.395;16.741;19.654
1 de enero de 2021;28079;Madrid;2; Arganzuela;23;Chopera;20.077;9.118;10.959
1 de enero de 2021;28079;Madrid;2; Arganzuela;24;Legazpi;19.572;9.574;9.998
1 de enero de 2021;28079;Madrid;2; Arganzuela;25;Delicias;28.374;13.352;15.022
1 de enero de 2021;28079;Madrid;2; Arganzuela;26;PalosdeMoguer;25.785;12.059;13.726
1 de enero de 2021;28079;Madrid;2; Arganzuela;27;Atocha;1.444;710;734
1 de enero de 2021;28079;Madrid;3; Retiro;31;Pacífico;33.067;14.808;18.259
1 de enero de 2021;28079;Madrid;3; Retiro;32;Adelfas;18.653;8.610;10.043
1 de enero de 2021;28079;Madrid;3; Retiro;33;Estrella;23.051;10.636;12.415
1 de enero de 2021;28079;Madrid;3; Retiro;34;Ibiza;21.558;9.549;12.009
1 de enero de 2021;28079;Madrid;3; Retiro;35;LosJerónimos;6.928;3.232;3.696
1 de enero de 2021;28079;Madrid;3; Retiro;36;NiñoJesús;15.300;6.965;8.335
1 de enero de 2021;28079;Madrid;4; Salamanca;41;Recoletos;15.629;7.048;8.581
1 de enero de 2021;28079;Madrid;4; Salamanca;42;Goya;29.479;12.820;16.659
1 de enero de 2021;28079;Madrid;4; Salamanca;43;FuentedelBerro;20.963;9.155;11.808
1 de enero de 2021;28079;Madrid;4; Salamanca;44;Guindalera;41.939;18.991;22.948
1 de enero de 2021;28079;Madrid;4; Salamanca;45;Lista;20.864;9.029;11.835
1 de enero de 2021;28079;Madrid;4; Salamanca;46;Castellana;17.142;7.497;9.645
1 de enero de 2021;28079;Madrid;5; Chamartín;51;ElViso;17.349;7.811;9.538
1 de enero de 2021;28079;Madrid;5; Chamartín;52;Prosperidad;36.303;16.219;20.084
1 de enero de 2021;28079;Madrid;5; Chamartín;53;CiudadJardín;18.618;8.306;10.312
1 de enero de 2021;28079;Madrid;5; Chamartín;54;Hispanoamérica;31.642;14.214;17.428
1 de enero de 2021;28079;Madrid;5; Chamartín;55;NuevaEspaña;24.697;11.150;13.547
1 de enero de 2021;28079;Madrid;5; Chamartín;56;Castilla;17.091;7.899;9.192
1 de enero de 2021;28079;Madrid;6; Tetuán;61;BellasVistas;29.465;13.461;16.004
1 de enero de 2021;28079;Madrid;6; Tetuán;62;CuatroCaminos;34.817;15.717;19.100
1 de enero de 2021;28079;Madrid;6; Tetuán;63;Castillejos;20.541;9.217;11.324
1 de enero de 2021;28079;Madrid;6; Tetuán;64;Almenara;22.738;10.470;12.268
1 de enero de 2021;28079;Madrid;6; Tetuán;65;Valdeacederas;26.625;12.414;14.211
1 de enero de 2021;28079;Madrid;6; Tetuán;66;Berruguete;25.663;11.473;14.190
1 de enero de 2021;28079;Madrid;7; Chamberí;71;Gaztambide;22.948;10.106;12.842
1 de enero de 2021;28079;Madrid;7; Chamberí;72;Arapiles;24.260;10.884;13.376
1 de enero de 2021;28079;Madrid;7; Chamberí;73;Trafalgar;24.628;11.029;13.599
1 de enero de 2021;28079;Madrid;7; Chamberí;74;Almagro;19.546;8.667;10.879
1 de enero de 2021;28079;Madrid;7; Chamberí;75;RíosRosas;27.216;11.977;15.239
1 de enero de 2021;28079;Madrid;7; Chamberí;76;Vallehermoso;20.069;8.650;11.419
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;81;ElPardo;3.443;1.723;1.720
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;82;Fuentelarreina;3.356;1.511;1.845
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;83;Peñagrande;44.383;20.584;23.799
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;84;Pilar;45.970;20.963;25.007
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;85;LaPaz;33.005;15.368;17.637
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;86;Valverde;64.042;30.504;33.538
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;87;Mirasierra;34.565;16.520;18.045
1 de enero de 2021;28079;Madrid;8; Fuencarral-El Pardo;88;ElGoloso;18.928;9.347;9.581
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;91;CasadeCampo;13.066;6.058;7.008
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;92;Argüelles;24.162;10.974;13.188
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;93;CiudadUniversitaria;16.175;7.417;8.758
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;94;Valdezarza;30.091;13.744;16.347
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;95;Valdemarín;6.856;3.163;3.693
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;96;ElPlantío;2.916;1.336;1.580
1 de enero de 2021;28079;Madrid;9; Moncloa-Aravaca;97;Aravaca;27.568;12.896;14.672
1 de enero de 2021;28079;Madrid;10; Latina;101;LosCármenes;17.577;8.338;9.239
1 de enero de 2021;28079;Madrid;10; Latina;102;PuertadelÁngel;41.982;19.344;22.638
1 de enero de 2021;28079;Madrid;10; Latina;103;Lucero;36.576;17.056;19.520
1 de enero de 2021;28079;Madrid;10; Latina;104;Aluche;66.968;30.626;36.342
1 de enero de 2021;28079;Madrid;10; Latina;105;Campamento;19.579;9.029;10.550
1 de enero de 2021;28079;Madrid;10; Latina;106;CuatroVientos;5.874;2.926;2.948
1 de enero de 2021;28079;Madrid;10; Latina;107;Águilas;51.599;23.890;27.709
1 de enero de 2021;28079;Madrid;11; Carabanchel;111;Comillas;22.695;10.471;12.224
1 de enero de 2021;28079;Madrid;11; Carabanchel;112;Opañel;33.656;15.385;18.271
1 de enero de 2021;28079;Madrid;11; Carabanchel;113;SanIsidro;39.728;18.584;21.144
1 de enero de 2021;28079;Madrid;11; Carabanchel;114;VistaAlegre;47.082;21.440;25.642
1 de enero de 2021;28079;Madrid;11; Carabanchel;115;PuertaBonita;35.947;16.868;19.079
1 de enero de 2021;28079;Madrid;11; Carabanchel;116;Buenavista;48.008;23.176;24.832
1 de enero de 2021;28079;Madrid;11; Carabanchel;117;Abrantes;31.517;14.676;16.841
1 de enero de 2021;28079;Madrid;12; Usera;121;Orcasitas;23.095;10.880;12.215
1 de enero de 2021;28079;Madrid;12; Usera;122;Orcasur;14.141;6.842;7.299
1 de enero de 2021;28079;Madrid;12; Usera;123;SanFermín;23.838;11.382;12.456
1 de enero de 2021;28079;Madrid;12; Usera;124;Almendrales;22.516;10.543;11.973
1 de enero de 2021;28079;Madrid;12; Usera;125;Moscardó;26.623;12.435;14.188
1 de enero de 2021;28079;Madrid;12; Usera;126;Zofío;14.336;6.733;7.603
1 de enero de 2021;28079;Madrid;12; Usera;127;Pradolongo;17.905;8.415;9.490
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;131;Entrevías;35.239;16.925;18.314
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;132;SanDiego;43.574;20.793;22.781
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;133;PalomerasBajas;40.468;18.959;21.509
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;134;PalomerasSureste;42.924;20.429;22.495
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;135;Portazgo;28.736;13.508;15.228
1 de enero de 2021;28079;Madrid;13; Puente de Vallecas;136;Numancia;48.116;22.741;25.375
1 de enero de 2021;28079;Madrid;14; Moratalaz;141;Pavones;8.972;4.081;4.891
1 de enero de 2021;28079;Madrid;14; Moratalaz;142;Horcajo;6.371;3.045;3.326
1 de enero de 2021;28079;Madrid;14; Moratalaz;143;Marroquina;26.658;12.289;14.369
1 de enero de 2021;28079;Madrid;14; Moratalaz;144;MediaLegua;17.660;7.992;9.668
1 de enero de 2021;28079;Madrid;14; Moratalaz;145;Fontarrón;17.290;7.841;9.449
1 de enero de 2021;28079;Madrid;14; Moratalaz;146;Vinateros;16.859;7.414;9.445
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;151;Ventas;48.411;21.721;26.690
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;152;PuebloNuevo;62.731;28.931;33.800
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;153;Quintana;24.621;10.931;13.690
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;154;Concepción;20.727;9.205;11.522
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;155;SanPascual;17.823;8.017;9.806
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;156;SanJuanBautista;12.484;5.828;6.656
