PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
11710;"Centro Municipal de Mayores Nicanor Barroso";"";"Lunes a viernes, de 9 a 20 horas. Fines de semana y festivos, de 10 a 19 horas.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, comedor y cafeter�a, biblioteca, fisioterapia preventiva. Se desarrollan talleres y actividades culturales y manuales, art�sticas, tecnol�gicas o inform�ticas, deportivas, salidas y visitas culturales. Apoyo psicosocial, talleres de apoyo a la soledad no deseada, talleres de memoria preventivos (incompatibles con cualquier tipo de deterioro cognitivo) y gimnasia adaptada, para personas con movilidad reducida (tras valoraci�n previa).";"Consulta los siguientes enlaces";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=324166051361c010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"190";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445516";"4472229";"40.398887951351846";"-3.642025108739988";"917 722 684";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
113094;"Centro Municipal de Mayores Nuestra Se�ora del Carmen";"";"Lunes a viernes, de 9 a 20 horas.  S�bados, domingos y festivos, de 10 a 14 y de 16 a 20:30 horas.  Cierra los d�as 24, 25, 31 de diciembre y el 1 de enero.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades socioculturales, art�sticas y recreativas.";"Metro: Canillas (l�nea 4)  Bus: 73, 120, 122";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6be8899fc81c010VgnVCM1000000b205a0aRCRD";"RAMON POWER";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446460";"4479382";"40.46337730558992";"-3.631515434596136";"917 160 354";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
4706191;"Centro Municipal de Mayores Pablo Casals";"";"Lunes a domingo, de 9:30 a  20:30 horas. Horario junta directiva, lunes de 10 a 11:30 horas y mi�rcoles de 11 a 13 horas.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, biblioteca, wifi, y se desarrollan talleres y actividades socioculturales, de expresi�n corporal, formativas, culturales,  art�sticas y recreativas.";"Metro: Simancas (l�nea 7), San Blas (l�nea 7)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6eb2ba228f3c6110VgnVCM1000000b205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"13";"PRIMERA";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447403";"4475213";"40.425893873545704";"-3.620043375246609";"917 609 807";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11708;"Centro Municipal de Mayores Pablo Neruda";"";"Lunes a viernes, de 9 a 21 horas. Fines de semana y festivos, de 10 a 20 horas.";"Programas socioculturales, ocupacionales o formativos, con el objetivo de favorecer el envejecimiento activo, la calidad de vida, la relaci�n y la convivencia, a trav�s de distintas y variadas actividades o talleres gratuitos. Se planifican con la participaci�n de las Juntas Directivas y se dinamizan por el servicio de animaci�n sociocultural, del que disponen todos los Centros. Actividades de programaci�n continua: manuales, culturales, art�sticas, de mantenimiento f�sico, recreativas o de educaci�n digital b�sica. Actividades puntuales o espor�dicas: conferencias, carnavales, excursiones, visitas culturales o viajes, etc.  Servicios de comedor/cafeter�a, cuyo objetivo es favorecer las relaciones personales y una alimentaci�n equilibrada, ofreciendo men�s variados a precios asequibles.  Espacios de nuevas tecnolog�as (disponibilidad de aulas inform�ticas) que tienen como objetivo favorecer la formaci�n inform�tica. Son gratuitos.  Servicios Sala de lectura, con el objetivo de favorecer el acceso a la informaci�n y servir de apoyo a la lectura. Es un espacio de acceso abierto y de car�cter gratuita. Prensa diaria, en formato digital o en formato papel.";"Consulta los siguientes enlaces";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=886166051361c010VgnVCM1000000b205a0aRCRD";"GERARDO DIEGO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28018";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445307";"4470714";"40.385232075465986";"-3.644368951945781";"917 791 168";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
4724726;"Centro Municipal de Mayores Pamplona";"";"Lunes a domingo, de 9 a 21 horas.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, comedor y cafeter�a, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, art�sticas, nuevas tecnolog�as (inform�tica, Internet y manejo de m�viles), deportivas y preventivas y de autocuidado. Programa de voluntariado. Se�al�tica con sistema braille.";"Metro: Estrecho (l�nea 1)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2937de75fd187110VgnVCM1000000b205a0aRCRD";"PAMPLONA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440250";"4478391";"40.45404034714549";"-3.7046602500182977";"913 982 396";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11724;"Centro Municipal de Mayores P�o Baroja";"";"De lunes a viernes, de 9 a 21 horas. Fines de semana y festivos, de 10 a 21 horas. Cerrado, 25 diciembre y 1 enero.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, comedor y cafeter�a, wifi. Se desarrollan talleres y actividades culturales y manuales, art�sticas, tecnol�gicas o inform�ticas, deportivas y preventivas y de autocuidado. Se�alizaci�n braille en ascensores.";"Metro: S�inz de Baranda (l�neas 6 y 9) / Ibiza (l�nea 9)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c10266051361c010VgnVCM1000000b205a0aRCRD";"PIO BAROJA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NI�O JESUS";"3";"RETIRO";"442768";"4473862";"40.413417443948205";"-3.6745551353834545";"914 097 900";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11712;"Centro Municipal de Mayores Pr�ncipe de Asturias";"";"Lunes a domingo, de 9 a 21 horas. Cerrado 25 diciembre y 1 enero.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, prensa, cafeter�a y zona WIFI y voluntariado. Adem�s, se desarrollan talleres y actividades culturales, manuales, art�sticas, tecnol�gicas, deportivas y preventivas de autocuidado.";"Metro: Ciudad Lineal (l�nea 5)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=182266051361c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445948";"4476395";"40.43644651057092";"-3.6372924261150033";"915 887 591";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11690;"Centro Municipal de Mayores Prosperidad Santa Hortensia";"";"De lunes a viernes, fines de semana y festivos, de 9 a 20 horas. Agosto: fines de semana cerrado.";"Servicios: Animaci�n sociocultural &amp;ndash; Podolog�a &amp;ndash; Peluquer�a &amp;ndash; Cafeter�a y Comedor &amp;ndash; Prensa -Wifi  Actividades y Talleres: F�sicas, culturales, formativas, tecnol�gicas, esc�nicas, psicosociales, pl�sticas, ambientales, visitas culturales, charlas informativas y salidas.";"Metro: Prosperidad (l�nea 4)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e4266051361c010VgnVCM1000000b205a0aRCRD";"SANTA HORTENSIA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443252";"4477337";"40.4447567589916";"-3.669168740467039";"915 106 851";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
49541;"Centro Municipal de Mayores San Diego";"";"Lunes a viernes, de 9 a 21 horas. Fines de semana y festivos, de 10 a 20 horas.";"Programas socioculturales, ocupacionales o formativos, con el objetivo de favorecer el envejecimiento activo, la calidad de vida, la relaci�n y la convivencia, a trav�s de distintas y variadas actividades o talleres gratuitos. Se planifican con la participaci�n de las Juntas Directivas y se dinamizan por el servicio de animaci�n sociocultural, del que disponen todos los Centros. Actividades de programaci�n continua: manuales, culturales, art�sticas, de mantenimiento f�sico, recreativas o de educaci�n digital b�sica. Actividades puntuales o espor�dicas: conferencias, carnavales, excursiones, visitas culturales o viajes, etc.  Servicios de comedor/cafeter�a, cuyo objetivo es favorecer las relaciones personales y una alimentaci�n equilibrada, ofreciendo men�s variados a precios asequibles.  Espacios de nuevas tecnolog�as (disponibilidad de aulas inform�ticas) que tienen como objetivo favorecer la formaci�n inform�tica. Son gratuitos.  Servicios Sala de lectura, con el objetivo de favorecer el acceso a la informaci�n y servir de apoyo a la lectura. Es un espacio de acceso abierto y de car�cter gratuita. Prensa diaria, en formato digital o en formato papel. Otros servicios, que tienen como objetivo favorecer el envejecimiento activo y el bienestar, con precios asequibles: peluquer�a y podolog�a.";"Consulta los siguientes enlaces";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb4598d1351c010VgnVCM1000000b205a0aRCRD";"JAVIER DE MIGUEL";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443678";"4471110";"40.3886888079207";"-3.6635910190518923";"917 571 941";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11759;"Centro Municipal de Mayores San Juan Bautista";"";"Lunes a domingo, de 9 a 21 horas. Cerrado 25 diciembre y 1 enero.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, zona Wifi, comedor y cafeter�a, fisioterapia preventiva y voluntariado. Adem�s, se desarrollan talleres y actividades culturales, manuales, art�sticas, tecnol�gicas, deportivas y preventivas de autocuidado.";"Metro: Arturo Soria (l�nea 4)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=443366051361c010VgnVCM1000000b205a0aRCRD";"BUESO PINEDA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444202";"4478197";"40.45256380296372";"-3.658038721342496";"914 155 829";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
122268;"Centro Municipal de Mayores San Vicente de Pa�l";"";"Lunes a domingo, de 9 a 21 horas";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, comedor y cafeter�a, prensa diaria y sala de lecturas, aula de inform�tica y zona wifi &amp;ldquo;Madrid&amp;rdquo;. Se desarrollan talleres y actividades culturales y manuales, art�sticas, de mantenimiento f�sico y preventivas ,de autocuidado, actividades formativas de educaci�n digital b�sica e inform�tica.";"Metro: Opa�el (l�nea 6)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=630f8899fc81c010VgnVCM1000000b205a0aRCRD";"ANTONIA LANCHA";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPA�EL";"11";"CARABANCHEL";"438632";"4470877";"40.386234060213404";"-3.723011419580998";"915 655 633";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11764;"Centro Municipal de Mayores Santa Engracia";"";"Lunes a domingos y festivos, de 9 a 21 horas. Cerrado 25 diciembre, 1 y 6 enero.";"Se ofrecen servicios de animaci�n sociocultural, podolog�a, peluquer�a, prensa, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades socioculturales, art�sticas y recreativas.";"Metro: R�os Rosas (l�nea 1)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a5366051361c010VgnVCM1000000b205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"116";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440572";"4476829";"40.439994676265194";"-3.7007205182445757";"913 992 940";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
31019;"Centro Municipal de Mayores Teresa de Calcuta";"";"Lunes a viernes, de 9 a 20:45 horas. S�bados, de 10 a 14 y de 16 a 20:45 horas. Domingos y festivos, de 10:15 a 13:45 y de 16:15 a 19:45 horas. Julio y agosto:, de lunes  a viernes, de 9 a 20:45 horas. S�bados, domingos y festivos, de 10:15 a 13:45 horas. Los d�as 24 y 31 de diciembre, de 10 a 13 horas. Cerrado 25 diciembre y 1 enero.";"El centro ofrece de talleres manuales, culturales y de ejercicio f�sico, actividades culturales (jornadas, conferencias, visitas a museos, exposiciones, teatro), actividades de ocio (bailes, fiestas) y actividades intergeneracioneles (proyecto Alas para abordar situaciones de soledad no deseada9.";"Consulta los siguientes enlaces";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la informaci�n relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participaci�n y la integraci�n social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c07b3e42751c010VgnVCM2000000c205a0aRCRD";"NAVIO";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450174";"4478461";"40.455320740232835";"-3.5876301858469386";"913 295 920";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
